2023-05-14 15:05:205 INFO  GearPage :172 - Change Qty to ‘5’ : [[ChromeDriver: chrome on WINDOWS (00168c32c5d407a47aa41b9cba590f3d)] -> xpath: //tbody/tr[1]/td[3]/div[1]/div[1]/label[1]]<br>
2023-05-14 15:05:380 INFO  GearPage :180 - Click on ‘Update Shopping Cart’ button<br>
2023-05-14 15:05:506 INFO  GearPage :190 - Verify the product price ‘$225.00’ : [[ChromeDriver: chrome on WINDOWS (00168c32c5d407a47aa41b9cba590f3d)] -> xpath: //span[contains(text(),'$225.00')]]<br>
2023-05-14 15:05:969 INFO  HomePage :64 - Mouse hoover on women menu<br>
2023-05-14 15:05:613 INFO  HomePage :36 - Mouse Hover on Women menu<br>
2023-05-14 15:05:140 INFO  HomePage :89 - Mouse hoover on gear menu<br>
2023-05-14 15:05:936 INFO  GearPage :76 - Click on Bags<br>
2023-05-14 15:05:94 INFO  GearPage :84 - Click on Product Name ‘Overnight Duffle’<br>
2023-05-14 15:05:694 INFO  GearPage :94 - Verify the text ‘Overnight Duffle’<br>
2023-05-14 16:05:394 INFO  GearPage :106 - Change Qty 3 :[[ChromeDriver: chrome on WINDOWS (5936972f3ee824b648b95e4c20460b0f)] -> xpath: //input[@id='qty']]<br>
2023-05-14 16:05:641 INFO  GearPage :114 - Click on ‘Add to Cart’ Button.<br>
2023-05-14 16:05:517 INFO  GearPage :124 - Verify the text ‘You added Overnight Duffle to your shopping cart.’ : [[ChromeDriver: chrome on WINDOWS (5936972f3ee824b648b95e4c20460b0f)] -> xpath: //div[@data-bind='html: $parent.prepareMessageForHtml(message.text)']]<br>
2023-05-14 16:05:775 INFO  GearPage :132 - Click on ‘shopping cart’ Link into message<br>
2023-05-14 16:05:224 INFO  GearPage :152 - Verify the product price ‘$135.00’: [[ChromeDriver: chrome on WINDOWS (5936972f3ee824b648b95e4c20460b0f)] -> xpath: //td[@class='col subtotal']//span[@class='price']]<br>
2023-05-14 16:05:978 INFO  GearPage :172 - Change Qty to ‘5’ : [[ChromeDriver: chrome on WINDOWS (5936972f3ee824b648b95e4c20460b0f)] -> xpath: //tbody/tr[1]/td[3]/div[1]/div[1]/label[1]]<br>
2023-05-14 16:05:79 INFO  GearPage :180 - Click on ‘Update Shopping Cart’ button<br>
2023-05-14 16:05:609 INFO  GearPage :190 - Verify the product price ‘$225.00’ : [[ChromeDriver: chrome on WINDOWS (5936972f3ee824b648b95e4c20460b0f)] -> xpath: //span[contains(text(),'$225.00')]]<br>
2023-05-14 16:05:215 INFO  HomePage :64 - Mouse hoover on women menu<br>
2023-05-14 16:05:387 INFO  HomePage :73 - Mouse hoover on men menu<br>
2023-05-14 16:05:205 INFO  MenPage :33 - Click on Pants : <br>
2023-05-14 16:05:408 INFO  MenPage :53 - Mouse Hover on product name Cronus Yoga Pant and click on ‘Add To Cart’ Button.<br>
2023-05-14 16:05:568 INFO  ProductBottomPage :45 - Mouse Hover on product name Cronus Yoga Pant and click on size 32.:<br>
2023-05-14 16:05:689 INFO  ProductBottomPage :53 - Mouse Hover on product name ‘Cronus Yoga Pant’ and click on colour Black.<br>
2023-05-14 16:05:898 INFO  MenPage :53 - Mouse Hover on product name Cronus Yoga Pant and click on ‘Add To Cart’ Button.<br>
2023-05-14 16:05:993 INFO  ProductBottomPage :72 - Verify the text You added Cronus Yoga Pant to your shopping cart.[[ChromeDriver: chrome on WINDOWS (b4b623c48b1588c8523a0b39b70e5d71)] -> xpath: //div[@data-bind='html: $parent.prepareMessageForHtml(message.text)']]<br>
2023-05-14 16:05:507 INFO  ProductBottomPage :61 - Click on ‘shopping cart’ Link into message<br>
2023-05-14 16:05:362 INFO  HomePage :64 - Mouse hoover on women menu<br>
2023-05-14 16:05:513 INFO  HomePage :73 - Mouse hoover on men menu<br>
2023-05-14 16:05:967 INFO  MenPage :33 - Click on Pants : <br>
2023-05-14 16:05:171 INFO  MenPage :53 - Mouse Hover on product name Cronus Yoga Pant and click on ‘Add To Cart’ Button.<br>
2023-05-14 16:05:302 INFO  ProductBottomPage :45 - Mouse Hover on product name Cronus Yoga Pant and click on size 32.:<br>
2023-05-14 16:05:416 INFO  ProductBottomPage :53 - Mouse Hover on product name ‘Cronus Yoga Pant’ and click on colour Black.<br>
2023-05-14 16:05:658 INFO  MenPage :53 - Mouse Hover on product name Cronus Yoga Pant and click on ‘Add To Cart’ Button.<br>
2023-05-14 16:05:330 INFO  ProductBottomPage :72 - Verify the text You added Cronus Yoga Pant to your shopping cart.[[ChromeDriver: chrome on WINDOWS (99f66e5d5337d040fd13258cee0b0ec7)] -> xpath: //div[@data-bind='html: $parent.prepareMessageForHtml(message.text)']]<br>
2023-05-14 16:05:379 INFO  ProductBottomPage :61 - Click on ‘shopping cart’ Link into message<br>
2023-05-14 16:05:845 INFO  ShoppingCartPage :45 - Verify the text ‘Shopping Cart.'[[ChromeDriver: chrome on WINDOWS (99f66e5d5337d040fd13258cee0b0ec7)] -> xpath: //span[text()='Shopping Cart']]<br>
